customer_id,customer_name,gender,past_3_years_bike_related_purchases,dob,age,age_group,job_title,job_industry_category,wealth_segment,deceased_indicator,owns_car,tenure,customer_title,state
914,Fausto,Male,73,36327,21.34380344,30,Chemical Engineer,Manufacturing,Affluent Customer,N,Yes,2,Evasive Customer,VIC
915,Hildegarde,Female,17,30932,36.12462536,40,Budget/Accounting Analyst IV,Entertainment,Mass Customer,N,No,7,Late Bloomer,NSW
917,Jarrett,Male,63,23503,56.47805001,60,VP Product Management,Financial Services,Mass Customer,N,No,19,Recent Customer,VIC
918,Deneen,Male,73,27451,45.66161166,50,Internal Auditor,Health,High Net Worth,N,No,13,Very Loyal,VIC
919,Bradly,Male,48,31975,33.26709111,40,Registered Nurse,Health,Mass Customer,N,Yes,13,Late Bloomer,NSW
920,Gayle,Male,89,27778,44.76572125,50,Software Test Engineer IV,Health,Mass Customer,N,Yes,19,Almost Lost Customer,NSW
921,Miles,Female,77,29208,40.84791303,50,Help Desk Technician,Manufacturing,Mass Customer,N,No,7,Late Bloomer,NSW
922,Hilton,Female,52,26582,48.04243358,50,Operator,Financial Services,Mass Customer,N,No,19,Lost Customer,VIC
923,Porsha,Male,44,28302,43.33010481,50,Senior Financial Analyst,Financial Services,High Net Worth,N,No,19,Potential Customer,QLD
925,Renita,Male,42,28709,42.21503632,50,Accountant IV,Manufacturing,Affluent Customer,N,No,16,Platinum Customer,NSW
926,Hannelore,Male,18,24029,55.03695412,60,Professor,Telecommunications,Affluent Customer,N,No,10,Becoming Loyal,NSW
927,Norine,Male,25,24157,54.68626919,60,Cost Accountant,Financial Services,Mass Customer,N,Yes,18,Lost Customer,VIC
929,Jeraldine,Male,0,23989,55.14654316,60,Database Administrator III,Financial Services,Mass Customer,N,Yes,13,High Risk Customer,VIC
930,Jodee,Female,86,26247,48.96024179,50,Executive Secretary,Retail,Mass Customer,N,Yes,8,Lost Customer,NSW
931,Alba,Female,59,36379,21.20133768,30,Design Engineer,Manufacturing,Affluent Customer,N,Yes,1,High Risk Customer,VIC
933,Tinisha,Female,75,35204,24.42051577,30,Help Desk Operator,Retail,Mass Customer,N,Yes,5,Becoming Loyal,NSW
934,Kathern,Male,76,35086,24.74380344,30,Human Resources Manager,Manufacturing,Mass Customer,N,No,6,Platinum Customer,NSW
936,Almeta,Male,64,32279,32.4342144,40,Speech Pathologist,Health,High Net Worth,N,No,3,Recent Customer,VIC
937,Jared,Male,65,31366,34.93558426,40,Human Resources Assistant IV,Manufacturing,Affluent Customer,N,No,15,Becoming Loyal,NSW
938,Lashawna,Female,18,35161,24.53832399,30,Technical Writer,Retail,Mass Customer,N,No,7,Late Bloomer,VIC
939,Kristi,Male,53,22291,59.79859796,60,Product Engineer,Manufacturing,Mass Customer,N,No,6,Late Bloomer,NSW
940,Luther,Female,3,31944,33.35202262,40,Administrative Officer,Manufacturing,Mass Customer,N,No,9,High Risk Customer,QLD
941,Wilmer,Male,13,34732,25.71366645,30,Recruiting Manager,Financial Services,Affluent Customer,N,Yes,1,Recent Customer,QLD
942,Cammy,Female,31,27067,46.71366645,50,Director of Sales,Financial Services,Mass Customer,N,Yes,14,Evasive Customer,QLD
943,Deedee,Male,94,29115,41.10270755,50,Legal Assistant,Property,Affluent Customer,N,Yes,15,Almost Lost Customer,NSW
946,Leandra,Female,16,22479,59.28352947,60,Research Associate,Manufacturing,High Net Worth,N,No,12,Platinum Customer,NSW
947,Terrilyn,Female,43,31481,34.62051577,40,Pharmacist,Health,Mass Customer,N,No,10,Losing Customer,VIC
949,Merrilee,Male,18,27644,45.13284453,50,Executive Secretary,Health,Mass Customer,N,Yes,3,Almost Lost Customer,NSW
951,Filiberto,Male,44,36432,21.05613221,30,Assistant Media Planner,Entertainment,Mass Customer,N,No,1,Becoming Loyal,NSW
952,Elyse,Female,34,26097,49.3712007,50,VP Sales,Financial Services,Affluent Customer,N,Yes,6,High Risk Customer,VIC
954,Alysha,Male,76,34758,25.64243358,30,VP Quality Control,Manufacturing,Mass Customer,N,Yes,7,Evasive Customer,VIC
955,Armando,Female,78,32782,31.05613221,40,Research Nurse,Health,Mass Customer,N,Yes,9,Becoming Loyal,NSW
956,Lavona,Male,19,22185,60.08900892,70,Nuclear Power Engineer,Manufacturing,Mass Customer,N,Yes,9,Lost Customer,NSW
957,Quentin,Female,80,34566,26.16846097,30,Automation Specialist I,Manufacturing,Affluent Customer,N,Yes,7,Late Bloomer,VIC
958,Coral,Male,15,23390,56.78763905,60,Biostatistician IV,Health,High Net Worth,N,No,18,Potential Customer,NSW
960,Lorrie,Male,1,25121,52.0451733,60,GIS Technical Architect,Health,Mass Customer,N,Yes,12,High Risk Customer,VIC
961,Eliana,Female,73,31634,34.20133768,40,Assistant Manager,Financial Services,Mass Customer,N,No,6,High Risk Customer,NSW
964,Brigida,Female,35,34358,26.73832399,30,Assistant Professor,Financial Services,High Net Worth,N,No,6,Becoming Loyal,NSW
965,Kourtney,Female,86,35599,23.33832399,30,Structural Engineer,Retail,High Net Worth,N,Yes,5,High Risk Customer,NSW
966,Peg,Female,70,28799,41.96846097,50,Speech Pathologist,Retail,High Net Worth,N,Yes,5,Becoming Loyal,QLD
967,Elizabet,Female,44,36437,21.04243358,30,Sales Associate,Manufacturing,Affluent Customer,N,Yes,1,High Risk Customer,VIC
968,Fannie,Male,96,20256,65.37394042,70,Accountant IV,IT,High Net Worth,N,Yes,16,Recent Customer,NSW
969,Devora,Female,20,28752,42.0972281,50,Health Coach IV,Health,High Net Worth,N,Yes,18,Late Bloomer,QLD
970,Myrtie,Female,2,29398,40.32736508,50,VP Accounting,Financial Services,High Net Worth,N,Yes,14,Potential Customer,NSW
971,Riva,Male,11,32441,31.99037878,40,Geologist I,Manufacturing,High Net Worth,N,No,22,High Risk Customer,VIC
972,Albert,Female,81,29790,39.25339248,40,Project Manager,Retail,Mass Customer,N,Yes,10,Lost Customer,QLD
973,Harley,Female,46,29069,41.22873495,50,Data Coordiator,Health,High Net Worth,N,No,15,Platinum Customer,VIC
976,Malika,Male,10,26227,49.01503632,50,Graphic Designer,Financial Services,Affluent Customer,N,No,10,Almost Lost Customer,VIC
979,Arcelia,Female,42,21909,60.8451733,70,Budget/Accounting Analyst I,Manufacturing,High Net Worth,N,No,12,Becoming Loyal,VIC
980,Mandie,Female,19,28513,42.75202262,50,Registered Nurse,Health,Mass Customer,N,No,8,Evasive Customer,NSW
982,Terry,Male,14,21958,60.71092673,70,Geologist III,Health,High Net Worth,N,Yes,6,High Risk Customer,NSW
984,Nicolas,Male,89,19808,66.60133768,70,Programmer I,Manufacturing,Affluent Customer,N,No,16,Losing Customer,VIC
985,Rae,Female,29,25841,50.07257056,60,Help Desk Operator,Retail,High Net Worth,N,No,15,Becoming Loyal,QLD
986,Tera,Male,3,34612,26.04243358,30,Office Assistant I,Manufacturing,Mass Customer,N,Yes,8,Late Bloomer,QLD
987,Markus,Male,89,27270,46.15750207,50,Senior Cost Accountant,Financial Services,Affluent Customer,N,Yes,11,Recent Customer,QLD
988,Clare,Female,35,29601,39.7712007,40,Director of Sales,Manufacturing,High Net Worth,N,No,7,Lost Customer,QLD
989,Mazie,Female,43,30095,38.41777604,40,Project Manager,Financial Services,Mass Customer,N,No,17,Potential Customer,QLD
990,Celestine,Female,56,27863,44.53284453,50,Administrative Officer,Manufacturing,Mass Customer,N,Yes,14,Becoming Loyal,NSW
991,Jerrell,Female,11,33571,28.89448837,30,Financial Analyst,Financial Services,Mass Customer,N,Yes,10,Almost Lost Customer,VIC
993,Eneida,Female,71,28174,43.68078974,50,Account Coordinator,Argiculture,High Net Worth,N,No,17,Very Loyal,NSW
994,Ailene,Female,62,28443,42.94380344,50,Librarian,Entertainment,Affluent Customer,N,Yes,5,Late Bloomer,VIC
995,Cora,Male,16,24058,54.95750207,60,Information Systems Manager,Health,Mass Customer,N,Yes,19,Very Loyal,QLD
997,Mirian,Male,30,29770,39.308187,40,Teacher,Telecommunications,Mass Customer,N,Yes,13,Losing Customer,NSW
998,Rachel,Female,66,24089,54.87257056,60,Speech Pathologist,Manufacturing,Affluent Customer,N,Yes,5,Lost Customer,NSW
1000,Garnett,Female,44,28709,42.21503632,50,Compensation Analyst,Financial Services,Mass Customer,N,No,11,Platinum Customer,VIC
1001,Dorethea,Male,63,29094,41.16024179,50,Recruiter,Retail,Mass Customer,N,No,14,Potential Customer,QLD
1003,Jaimie,Female,35,24871,52.73010481,60,Paralegal,Financial Services,High Net Worth,N,No,18,Late Bloomer,QLD
1004,Milton,Male,35,27584,45.2972281,50,Business Systems Development Analyst,IT,High Net Worth,N,No,22,Almost Lost Customer,VIC
1005,Betsey,Female,94,24730,53.11640618,60,Design Engineer,IT,High Net Worth,N,Yes,8,Evasive Customer,NSW
1006,Molly,Male,15,28347,43.20681714,50,Quality Control Specialist,Telecommunications,Affluent Customer,N,Yes,19,Recent Customer,VIC
1009,Carrol,Female,16,20949,63.47531029,70,Research Associate,Manufacturing,High Net Worth,N,Yes,13,High Risk Customer,QLD
1010,Dylan,Male,24,23037,57.75476234,60,Nurse,Financial Services,Affluent Customer,N,No,17,Evasive Customer,NSW
1011,Mariette,Female,42,31247,35.26161166,40,Occupational Therapist,Health,High Net Worth,N,Yes,10,Lost Customer,NSW
1013,Erwin,Female,53,28009,44.13284453,50,Physical Therapy Assistant,Retail,High Net Worth,N,No,17,Almost Lost Customer,NSW
1014,Zetta,Male,60,22203,60.03969385,70,Senior Developer,Property,Mass Customer,N,Yes,8,Very Loyal,NSW
1015,Rusty,Male,7,20180,65.5821596,70,Web Developer I,Health,Mass Customer,N,No,17,Potential Customer,VIC
1016,Zachary,Male,0,21774,61.21503632,70,Legal Assistant,IT,Mass Customer,N,Yes,17,High Risk Customer,VIC
1017,Stacy,Female,88,28864,41.79037878,50,Assistant Media Planner,Entertainment,High Net Worth,N,No,16,Lost Customer,NSW
1018,Julie,Male,1,34665,25.8972281,30,Help Desk Operator,Manufacturing,Mass Customer,N,Yes,7,Late Bloomer,VIC
1019,Yuriko,Male,42,26987,46.93284453,50,Human Resources Assistant II,Manufacturing,Mass Customer,N,Yes,14,Potential Customer,NSW
1021,Deidra,Male,16,28400,43.06161166,50,Mechanical Systems Engineer,Retail,High Net Worth,N,No,7,Recent Customer,NSW
1022,Anisa,Female,56,32936,30.6342144,40,Assistant Manager,Financial Services,Affluent Customer,N,Yes,14,High Risk Customer,NSW
1024,Luna,Female,17,33760,28.37668015,30,Social Worker,Health,High Net Worth,N,Yes,2,Recent Customer,VIC
1025,Laci,Male,69,35641,23.22325549,30,Quality Engineer,IT,Mass Customer,N,Yes,5,Losing Customer,VIC
1027,Julene,Male,33,24387,54.05613221,60,Statistician I,Financial Services,Affluent Customer,N,No,18,Potential Customer,NSW
1030,Hollis,Female,9,22771,58.48352947,60,Food Chemist,Health,Mass Customer,N,No,5,Recent Customer,VIC
1031,Margherita,Male,75,30574,37.10544727,40,Junior Executive,Manufacturing,Mass Customer,N,No,6,Almost Lost Customer,QLD
1035,Doyle,Female,77,28066,43.97668015,50,Operator,Retail,Affluent Customer,N,Yes,5,Recent Customer,NSW
1036,Kris,Female,6,25535,50.91092673,60,Paralegal,Financial Services,Mass Customer,N,Yes,12,Evasive Customer,NSW
1037,Isaiah,Female,95,20675,64.22599522,70,Human Resources Assistant II,Financial Services,Mass Customer,N,No,10,Losing Customer,NSW
1040,Demetrius,Female,78,27457,45.6451733,50,Food Chemist,Health,High Net Worth,N,No,9,Evasive Customer,QLD
1042,Otelia,Male,0,27773,44.77941988,50,Nuclear Power Engineer,Manufacturing,High Net Worth,N,Yes,11,Late Bloomer,NSW
1043,Florene,Male,34,31705,34.00681714,40,Sales Associate,Financial Services,Mass Customer,N,Yes,16,Almost Lost Customer,QLD
1047,Olene,Male,39,28736,42.14106371,50,VP Accounting,Financial Services,Affluent Customer,N,No,11,Losing Customer,NSW
1049,Gerardo,Male,35,35126,24.6342144,30,Software Consultant,Property,Mass Customer,N,No,2,Recent Customer,VIC
1050,Victor,Female,7,26874,47.24243358,50,Software Consultant,Telecommunications,Mass Customer,N,Yes,15,Potential Customer,NSW
1051,Sheilah,Female,34,28397,43.06983084,50,Help Desk Technician,Property,High Net Worth,N,Yes,14,Evasive Customer,VIC
1052,Jenae,Female,31,31445,34.7191459,40,Junior Executive,Financial Services,High Net Worth,N,No,3,Very Loyal,VIC
1054,Jospeh,Male,27,30537,37.20681714,40,Nuclear Power Engineer,Manufacturing,Mass Customer,N,Yes,13,Very Loyal,NSW
1055,Peggie,Female,30,32302,32.3712007,40,Data Coordiator,Manufacturing,Mass Customer,N,No,12,Lost Customer,NSW
1056,Coralee,Male,96,24459,53.85887193,60,Software Test Engineer IV,Manufacturing,Affluent Customer,N,No,6,Potential Customer,NSW
1057,Loraine,Female,73,25299,51.55750207,60,Registered Nurse,Health,Mass Customer,N,No,5,Evasive Customer,NSW
1058,Ria,Female,37,32074,32.99585823,40,Research Assistant IV,Retail,Affluent Customer,N,Yes,4,Lost Customer,VIC
1059,Claudio,Female,68,24884,52.69448837,60,Account Representative III,Entertainment,High Net Worth,N,Yes,6,Late Bloomer,NSW
1060,Vernell,Female,88,22608,58.93010481,60,Associate Professor,Argiculture,Affluent Customer,N,Yes,13,Almost Lost Customer,NSW
1061,Renato,Male,34,32454,31.95476234,40,Speech Pathologist,Financial Services,Mass Customer,N,No,19,Potential Customer,NSW
1063,Tajuana,Male,22,31837,33.6451733,40,Actuary,Financial Services,Affluent Customer,N,Yes,13,Losing Customer,NSW
1064,Zane,Male,3,28289,43.36572125,50,Librarian,Entertainment,Affluent Customer,N,Yes,8,Lost Customer,NSW
1065,Terese,Male,8,22824,58.33832399,60,Quality Engineer,Financial Services,Mass Customer,N,Yes,8,High Risk Customer,NSW
1066,Ruben,Male,45,34978,25.03969385,30,Recruiter,Telecommunications,High Net Worth,N,No,12,Lost Customer,VIC
1067,Claretta,Female,13,23879,55.44791303,60,Engineer IV,Financial Services,Mass Customer,N,Yes,13,Lost Customer,NSW
1069,Dorris,Male,85,27865,44.52736508,50,Web Designer I,Telecommunications,Mass Customer,N,No,15,Evasive Customer,QLD
1072,Emerson,Male,60,20972,63.41229659,70,Senior Cost Accountant,Financial Services,High Net Worth,N,Yes,8,Almost Lost Customer,NSW
1075,Pricilla,Male,26,24678,53.25887193,60,Administrative Officer,Manufacturing,High Net Worth,N,No,7,High Risk Customer,NSW
1076,Carie,Male,33,36683,20.36846097,30,Pharmacist,Health,Affluent Customer,N,No,2,Platinum Customer,NSW
1078,Mitchel,Male,69,27916,44.38763905,50,Executive Secretary,Manufacturing,Mass Customer,N,No,20,Potential Customer,NSW
1079,Carlee,Male,70,28493,42.80681714,50,Nurse Practicioner,Manufacturing,Mass Customer,N,No,18,Late Bloomer,NSW
1080,Yaeko,Female,70,36520,20.81503632,30,Speech Pathologist,Property,Mass Customer,N,Yes,2,Almost Lost Customer,QLD
1081,Helene,Female,25,31341,35.00407741,40,Social Worker,Health,Mass Customer,N,No,16,Becoming Loyal,NSW
1084,Rachele,Female,54,34472,26.42599522,30,Accounting Assistant I,Retail,Affluent Customer,N,No,8,Platinum Customer,NSW
1085,Delinda,Male,4,27649,45.1191459,50,Internal Auditor,Health,Mass Customer,N,No,8,High Risk Customer,QLD
1086,Hyun,Male,84,32680,31.33558426,40,Statistician IV,Property,Mass Customer,N,Yes,4,Platinum Customer,VIC
1087,Rey,Female,39,29116,41.09996782,50,Financial Analyst,Financial Services,Mass Customer,N,Yes,8,Recent Customer,VIC
1089,Gabriella,Female,90,32403,32.09448837,40,Product Engineer,Property,Affluent Customer,N,No,12,Almost Lost Customer,VIC
1090,Demetria,Female,15,27590,45.28078974,50,Computer Systems Analyst II,Telecommunications,Affluent Customer,N,No,17,High Risk Customer,NSW
1092,Angeles,Female,56,13018,85.20407741,90,VP Quality Control,Retail,Mass Customer,N,No,5,Evasive Customer,VIC
1094,Venice,Male,48,27755,44.82873495,50,Dental Hygienist,Health,High Net Worth,N,No,19,Potential Customer,QLD
1095,Naoma,Female,2,21426,62.16846097,70,Project Manager,Health,Mass Customer,N,No,6,Becoming Loyal,NSW
1096,Mora,Male,33,25536,50.908187,60,Software Test Engineer I,Health,High Net Worth,N,No,14,High Risk Customer,NSW
1097,Grisel,Female,71,24868,52.73832399,60,Engineer II,Financial Services,Mass Customer,N,Yes,18,Evasive Customer,NSW
1098,Catheryn,Female,99,32540,31.7191459,40,Administrative Assistant IV,Financial Services,Mass Customer,N,Yes,12,Very Loyal,NSW
1099,Stephania,Male,12,27407,45.7821596,50,Tax Accountant,Manufacturing,Affluent Customer,N,Yes,11,Lost Customer,NSW
1100,Marsha,Male,59,30318,37.80681714,40,Engineer I,Manufacturing,Mass Customer,N,No,15,Almost Lost Customer,QLD
1102,Euna,Female,16,27989,44.18763905,50,Recruiting Manager,Manufacturing,Affluent Customer,N,No,15,Recent Customer,NSW
1103,Leopoldo,Female,76,28520,42.73284453,50,Financial Advisor,Financial Services,High Net Worth,N,Yes,20,Recent Customer,NSW
1104,Stormy,Female,82,21915,60.82873495,70,Programmer III,Retail,Mass Customer,N,No,8,Becoming Loyal,NSW
1106,Tammera,Female,2,22997,57.86435138,60,Software Consultant,Retail,Mass Customer,N,No,15,Recent Customer,VIC
1107,Mavis,Female,70,27227,46.27531029,50,Social Worker,Health,High Net Worth,N,No,18,High Risk Customer,NSW
1108,Ellyn,Female,86,22711,58.64791303,60,Dental Hygienist,Health,Mass Customer,N,No,17,Becoming Loyal,NSW
1109,Heike,Male,21,32752,31.13832399,40,Web Developer II,Entertainment,High Net Worth,N,No,6,Lost Customer,VIC
1110,Milissa,Male,73,33314,29.59859796,30,Information Systems Manager,Retail,High Net Worth,N,No,12,Potential Customer,VIC
1113,Aurelio,Male,45,33779,28.32462536,30,Recruiter,Property,Mass Customer,N,No,6,Recent Customer,NSW
1114,Dominque,Female,96,27914,44.39311851,50,Structural Engineer,Retail,Mass Customer,N,No,14,High Risk Customer,QLD
1116,Fransisca,Female,59,27206,46.33284453,50,Assistant Manager,Health,Mass Customer,N,Yes,16,Recent Customer,NSW
1118,Joy,Female,95,27747,44.85065275,50,Sales Representative,Retail,Mass Customer,N,Yes,9,Late Bloomer,NSW
1120,Tamisha,Female,87,29464,40.14654316,50,Web Developer IV,Retail,Affluent Customer,N,No,12,Becoming Loyal,NSW
1121,Concetta,Female,30,30702,36.75476234,40,Registered Nurse,Health,Mass Customer,N,Yes,3,Recent Customer,NSW
1124,Lashaun,Male,36,23776,55.73010481,60,Health Coach III,Health,Affluent Customer,N,Yes,9,Almost Lost Customer,NSW
1125,Loida,Male,25,32892,30.75476234,40,Software Test Engineer III,IT,Affluent Customer,N,No,9,Potential Customer,NSW
1127,Conception,Female,30,33296,29.64791303,30,Physical Therapy Assistant,Financial Services,Mass Customer,N,No,8,Evasive Customer,NSW
1128,Glenna,Female,47,33706,28.52462536,30,Financial Advisor,Financial Services,Mass Customer,N,Yes,8,Potential Customer,QLD
1129,Matha,Male,2,28305,43.32188563,50,VP Marketing,Entertainment,Mass Customer,N,Yes,9,Recent Customer,QLD
1132,Lacy,Female,99,31260,35.22599522,40,Actuary,Financial Services,Affluent Customer,N,Yes,9,Losing Customer,VIC
1134,Rheba,Male,22,34607,26.05613221,30,Administrative Assistant IV,Financial Services,Affluent Customer,N,No,3,Becoming Loyal,NSW
1135,Brenda,Female,60,29344,40.47531029,50,Software Engineer IV,Financial Services,Mass Customer,N,Yes,11,Lost Customer,NSW
1136,Wilda,Male,72,28368,43.14928289,50,Executive Secretary,Property,High Net Worth,N,No,7,Potential Customer,NSW
1138,Eileen,Female,77,33502,29.08352947,30,Statistician I,Retail,Mass Customer,N,Yes,5,Almost Lost Customer,QLD
1139,Jeanne,Male,52,30209,38.10544727,40,Editor,Manufacturing,Mass Customer,N,Yes,16,High Risk Customer,QLD
1142,Janella,Male,95,35922,22.45339248,30,Desktop Support Technician,Telecommunications,Mass Customer,N,No,2,Late Bloomer,NSW
1143,Angelina,Male,64,20154,65.65339248,70,Office Assistant IV,Health,Mass Customer,N,Yes,6,Becoming Loyal,NSW
1144,Nella,Male,73,35411,23.85339248,30,Environmental Specialist,Health,High Net Worth,N,Yes,5,Potential Customer,NSW
1146,Bula,Male,88,33847,28.13832399,30,Assistant Professor,Financial Services,High Net Worth,N,No,8,Almost Lost Customer,VIC
